timestamp_client_hostname:all-server_hostname:all-server_port:all-server_port:all_ms,client_hostname:all-server_hostname:all-server_port:all-server_port:all,timestamp_client_hostname:perf102-server_hostname:perf104-server_port:21000_ms,client_hostname:perf102-server_hostname:perf104-server_port:21000,timestamp_client_hostname:perf102-server_hostname:perf104-server_port:22000_ms,client_hostname:perf102-server_hostname:perf104-server_port:22000
1459956698640,0.94427792685044,1459956698533,0.515041341317365,1459956698640,0.429205205588822
1459956699641,0.941728341173312,1459956699534,0.515334905094905,1459956699641,0.429625798201798
1459956700642,0.944239832543081,1459956700535,0.485095704295704,1459956700642,0.460347844155844
1459956701643,0.942543248144463,1459956701536,0.473834773226773,1459956701643,0.469202733266733
1459956702644,0.938412775556112,1459956702537,0.469210917082917,1459956702644,0.469202733266733
1459956703644,0.939783981266733,1459956703538,0.469202733266733,1459956703644,0.470581248
1459956704645,0.943381226773227,1459956704539,0.469202733266733,1459956704645,0.474178493506494
1459956705647,0.941400396461085,1459956705540,0.469202733266733,1459956705647,0.471710403193613
1459956706648,0.942935858754632,1459956706541,0.473761118881119,1459956706648,0.469202733266733
1459956707649,0.942292448848304,1459956707542,0.473499236763237,1459956707649,0.469202733266733
1459956708650,0.938824928963991,1459956708542,0.469671936,1459956708650,0.469202733266733
1459956709651,0.940458721426426,1459956709543,0.469210917082917,1459956709651,0.471248687312687
1459956710652,0.943306203518594,1459956710544,0.469202733266733,1459956710652,0.474153942057942
1459956711653,0.940842883368822,1459956711546,0.468734467065868,1459956711653,0.471584223776224
1459956712654,0.942839345318019,1459956712547,0.473638361638362,1459956712654,0.469202733266733
1459956713655,0.942352338762137,1459956713548,0.473621994005994,1459956713655,0.469202733266733
1459956714656,0.938405466533467,1459956714549,0.469202733266733,1459956714656,0.469202733266733
1459956715657,0.940688751248751,1459956715550,0.469202733266733,1459956715657,0.471486017982018
1459956716658,0.943448275201322,1459956716551,0.469202733266733,1459956716658,0.47417030969031
1459956717659,0.941096772941344,1459956717552,0.469906541458541,1459956717659,0.470814945054945
1459956718660,0.943050857314514,1459956718553,0.473417398601399,1459956718660,0.469718313686314
1459956719661,0.941468821815547,1459956719554,0.472623568431568,1459956719661,0.469210917082917
1459956720662,0.938405466533467,1459956720555,0.469202733266733,1459956720662,0.469202733266733
1459956721663,0.94148345621212,1459956721556,0.469202733266733,1459956721663,0.472279848151848
1459956722664,0.943468084778359,1459956722557,0.469210917082917,1459956722664,0.474153942057942
1459956723665,0.941186312556574,1459956723558,0.470176607392607,1459956723665,0.470553062937063
1459956724666,0.943427345561531,1459956724559,0.474448559440559,1459956724666,0.469202733266733
1459956725667,0.941220315045594,1459956725560,0.472353502497503,1459956725667,0.469202733266733
1459956726668,0.942142020409161,1459956726561,0.469210917082917,1459956726668,0.469202733266733
1459956727669,0.948460433392781,1459956727562,0.504090341658342,1459956727669,0.44060847952048
1459956728670,0.937981199843114,1459956728563,0.539280751248751,1459956728670,0.399378413586414
1459956729671,0.940743773309608,1459956729564,0.532938293706294,1459956729671,0.406711112887113
1459956730672,0.945278980983053,1459956730565,0.543176247752248,1459956730672,0.402471896103896
1459956731673,0.941212196634534,1459956731566,0.539722677322677,1459956731673,0.402103624375624
1459956732674,0.940699485864785,1459956732567,0.533977638361638,1459956732674,0.406187348651349
1459956733675,0.939745797395412,1459956733568,0.53897795004995,1459956733675,0.401367080919081
1459956734676,0.938093631251865,1459956734569,0.533372035964036,1459956734676,0.403732203796204
1459956735677,0.948547593896613,1459956735570,0.542627932067932,1459956735677,0.406187348651349
1459956736678,0.937838526739993,1459956736571,0.540123684315684,1459956736678,0.398625502497503
1459956737679,0.940037978437147,1459956737572,0.531604331668332,1459956737679,0.406989362637363
1459956738680,0.946954300540618,1459956738573,0.545115812187812,1459956738680,0.403323012987013
1459956739681,0.933260699452396,1459956739574,0.531227876123876,1459956739681,0.401252507492508
1459956740682,0.945050545410633,1459956740575,0.53852784015984,1459956740682,0.406195532467532
1459956741683,0.943671134986891,1459956741576,0.541588587412588,1459956741683,0.402193646353646
1459956742684,0.941989528361748,1459956742577,0.540549242757243,1459956742684,0.40237369030969
1459956743685,0.939378196069665,1459956743578,0.531817110889111,1459956743685,0.406195532467532
1459956744686,0.944124621416546,1459956744579,0.544592047952048,1459956744686,0.401088831168831
1459956745687,0.934654335490683,1459956745580,0.530033038961039,1459956745687,0.403486689310689
1459956746688,0.946476131852164,1459956746581,0.540647448551449,1459956746688,0.406187348651349
1459956747689,0.937892093536833,1459956747582,0.537292083916084,1459956747689,0.400794213786214
1459956748690,0.939686981837344,1459956748583,0.535475276723277,1459956748690,0.403781306693307
1459956749691,0.945689937730601,1459956749584,0.539501714285714,1459956749691,0.406187348651349
1459956750692,0.939190238093575,1459956750585,0.539509898101898,1459956750692,0.399681214785215
,,1459956751586,0.539501714285714,1459956751693,0.404894305694306
